id,tweet,date,time,created_at,link,timestamp,excelTime
1.23783E+18,"These sharp-looking elementary school kids were greeted by Det. Duhaney and Sgt. Clarke from @NYPDQueensSouth during a visit at PS/IS127Q for their annual career day. A handful of students even dressed up as cops for the event. Hopefully, we'll see them among our ranks one day. pic.twitter.com/YmdvuqHG73",3/11/2020,16:00:31,1.58396E+12,https://twitter.com/NYPDnews/status/1237830784419090436,2020-03-11T16:00:31,3/11/2020 16:00
1.24097E+18,"“Police not only have to serve and protect, but they must protect themselves and their families.” - @NYPDShea   Read more about his recent visit to the @NYPD40Pct roll call via@DeanMeminger ?? http://ow.ly/yc3w50yQgOA ",3/20/2020,8:05:11,1.58471E+12,https://twitter.com/NYPDnews/status/1240972652883435521,2020-03-20T08:05:11,3/20/2020 8:05
1.24102E+18,"“The people of New York City need you, so thank you for what you do.” - @nypdshea visited our Traffic Agents to thank them for the difficult work they do each day while remaining on the front lines.  Read more via @ABC7NY ??  http://ow.ly/iPlQ30qrlbt ",3/20/2020,11:12:26,1.58472E+12,https://twitter.com/NYPDnews/status/1241019778241900547,2020-03-20T11:12:26,3/20/2020 11:12
1.24107E+18,"Recently, @NYPDShea has been visiting precincts across NYC to show his support for the work our officers continue to do daily & sharing updated information on how the department is addressing COVID-19.  Watch via @NBC4NY as he stops by @NYPD1Pct ?? http://ow.ly/nC0D30qrlpI ",3/20/2020,14:29:31,1.58473E+12,https://twitter.com/NYPDnews/status/1241069373944725504,2020-03-20T14:29:31,3/20/2020 14:29
1.24141E+18,"New Yorkers: Always adapt. Always at our best in a crisis.   Last night the NYPD visited 6,900 bars & restaurants. NO summonses or arrests, and NO enforcement action needed. 4,900 locations were already closed.   Thank you, NYC pic.twitter.com/qwc101YGSR",3/21/2020,12:48:46,1.58481E+12,https://twitter.com/NYPDnews/status/1241406409058799617,2020-03-21T12:48:46,3/21/2020 12:48
1.24172E+18,"To those who may be facing struggles - help is always available, remember you are not alone.   As we deal with the impacts of COVID-19, many people might be facing stress and anxiety, so please utilize the resources available. For more information visit ??  http://ow.ly/Jo2U50ySkaY  pic.twitter.com/89j8aprnDp",3/22/2020,9:36:31,1.58488E+12,https://twitter.com/NYPDnews/status/1241720414084227073,2020-03-22T09:36:31,3/22/2020 9:36
1.24226E+18,"On Sunday, March 22, 2020, between the hours of 8:00AM - 11:00PM:  • Officers visited 1,275 Supermarkets/Pharmacies and issued three (3) verbal warnings for crowd conditions in Queens.",3/23/2020,21:24:56,1.58501E+12,https://twitter.com/NYPDnews/status/1242261083039072257,2020-03-23T21:24:56,3/23/2020 21:24
1.24226E+18,"• Officers visited 5,143 bars and restaurants of which 3,817 were closed. Three warnings were issued in Brooklyn.   • Cops visited 573 Public Places of which 217 were closed.  Four verbal warnings were issued. Three in Queens and one in Brooklyn North.",3/23/2020,21:27:43,1.58501E+12,https://twitter.com/NYPDnews/status/1242261781197791234,2020-03-23T21:27:43,3/23/2020 21:27
1.24226E+18,"• NYPD Officers visited 1,236 personal care facilities of which 1,177 closed.  Fifty-nine (59) warnings were issued citywide.",3/23/2020,21:28:22,1.58501E+12,https://twitter.com/NYPDnews/status/1242261944805007360,2020-03-23T21:28:22,3/23/2020 21:28
1.24263E+18,"As part of the response to the Coronavirus outbreak, the NYPD is continuing citywide patrols to monitor locations and educate members of the public on safe social distancing. Officers are continuing to visit restaurants, bars, supermarkets, salons and public spaces.... pic.twitter.com/y8HRvnR50V",3/24/2020,21:32:45,1.5851E+12,https://twitter.com/NYPDnews/status/1242625435130830850,2020-03-24T21:32:45,3/24/2020 21:32
1.24263E+18,"· NYPD officers visited 1,574 personal care facilities of which 1,573 were closed.   *No arrests were made or summonses issued in regard to the visits listed above.",3/24/2020,21:32:46,1.5851E+12,https://twitter.com/NYPDnews/status/1242625441053192193,2020-03-24T21:32:46,3/24/2020 21:32
1.24263E+18,"On Monday, March 23, 2020, between the hours of 8:00AM - 11:00PM: NYPD officers visited 1,578 supermarkets of which 870 were closed. · NYPD officers visited 5,422 bars and restaurants of which 3,939 were closed. · NYPD officers visited 731 public places of which 477 were closed.",3/24/2020,21:32:46,1.5851E+12,https://twitter.com/NYPDnews/status/1242625439539003392,2020-03-24T21:32:46,3/24/2020 21:32
1.24296E+18,"On Tuesday, March 24, 2020, between the hours of 8:00AM - 11:00PM: · NYPD officers visited 1572 supermarkets of which 1041 were closed for business. · NYPD officers visited 4825 bars and restaurants of which 3824 were closed for business.",3/25/2020,19:34:21,1.58518E+12,https://twitter.com/NYPDnews/status/1242958028963549186,2020-03-25T19:34:21,3/25/2020 19:34
1.24296E+18,"As part of our response to the Coronavirus outbreak, the NYPD is continuing citywide patrols to monitor locations and educate members of the public on safe social distancing.  Officers continue to visit restaurants, bars, supermarkets, salons and public spaces...",3/25/2020,19:34:21,1.58518E+12,https://twitter.com/NYPDnews/status/1242958025809448960,2020-03-25T19:34:21,3/25/2020 19:34
1.24296E+18,· NYPD officers visited 865 public places of which 459 were closed.  · NYPD officers visited 2102 personal care facilities of which 2096 were closed. *No arrests were made or summonses issued in regard to the visits listed above.,3/25/2020,19:34:22,1.58518E+12,https://twitter.com/NYPDnews/status/1242958030397980672,2020-03-25T19:34:22,3/25/2020 19:34
1.24368E+18,"• NYPD officers visited 1,703 supermarkets of which 1,057 were closed for business. • NYPD officers visited 5,098 bars and restaurants of which 4220 were closed for business. • NYPD officers visited 829 public places of which 548 were closed.",3/27/2020,19:35:11,1.58535E+12,https://twitter.com/NYPDnews/status/1243683014787334149,2020-03-27T19:35:11,3/27/2020 19:35
1.24368E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing: On Thursday, March 26, 2020, between the hours of 8:00AM - 11:00PM: pic.twitter.com/o6CcbjS9PN",3/27/2020,19:35:11,1.58535E+12,https://twitter.com/NYPDnews/status/1243683012254056454,2020-03-27T19:35:11,3/27/2020 19:35
1.24368E+18,"• NYPD officers visited 2,199 personal care facilities of which 2199 were closed.  *No arrests were made or summonses issued in regard to the visits listed above.",3/27/2020,19:35:12,1.58535E+12,https://twitter.com/NYPDnews/status/1243683017018802178,2020-03-27T19:35:12,3/27/2020 19:35
1.24407E+18,"· NYPD officers visited 2,620 supermarkets of which 1,284 were closed for business. · NYPD officers visited 7,200 bars and restaurants of which 4,814 were closed for business.  · NYPD officers visited 1,264 public places of which 761 were closed.",3/28/2020,21:09:27,1.58544E+12,https://twitter.com/NYPDnews/status/1244069125711900673,2020-03-28T21:09:27,3/28/2020 21:09
1.24407E+18,"Citywide Patrols Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing: Between 8:00am, Friday, March 27, 2020 and 8:00am, Saturday, March 28, 2020:",3/28/2020,21:09:27,1.58544E+12,https://twitter.com/NYPDnews/status/1244069123975503879,2020-03-28T21:09:27,3/28/2020 21:09
1.24407E+18,"· NYPD officers visited 3,140 personal care facilities of which 3,136 were closed.    *No arrests were made or summonses issued in regard to the visits listed above.",3/28/2020,21:09:28,1.58544E+12,https://twitter.com/NYPDnews/status/1244069127356022789,2020-03-28T21:09:28,3/28/2020 21:09
1.24477E+18,"Citywide Patrols Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 am Sunday, March 29, 2020 and 8:00 am, Monday, March 30, 2020:",3/30/2020,19:14:49,1.58561E+12,https://twitter.com/NYPDnews/status/1244765052814721030,2020-03-30T19:14:49,3/30/2020 19:14
1.24477E+18,•NYPD officers visited 2758 supermarkets of which 1489 were closed.   •NYPD officers visited 7943 bars and restaurants of which 6390 were closed.    •NYPD officers visited 1259 public places of which 692 were closed.,3/30/2020,19:15:29,1.58561E+12,https://twitter.com/NYPDnews/status/1244765217080455174,2020-03-30T19:15:29,3/30/2020 19:15
1.24477E+18,•NYPD officers visited 3255 personal care facilities of which 3255 were closed.    *There were no arrests or summonses issued in regard to these visits.,3/30/2020,19:15:39,1.58561E+12,https://twitter.com/NYPDnews/status/1244765261263261701,2020-03-30T19:15:39,3/30/2020 19:15
1.24512E+18,"(1/3) As part of our response to the COVID-19 Coronavirus outbreak, officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing: pic.twitter.com/DgCAnACkXu",3/31/2020,18:52:30,1.5857E+12,https://twitter.com/NYPDnews/status/1245121823588614144,2020-03-31T18:52:30,3/31/2020 18:52
1.24512E+18,"(2/3) Between 8:00 AM Monday, March 30, 2020 and 8:00 AM Tuesday, March 31, 2020:  •NYPD officers visited 2449 supermarkets of which 1246 were closed.   •NYPD officers visited 6769 bars and restaurants of which 5114 were closed.",3/31/2020,18:52:56,1.5857E+12,https://twitter.com/NYPDnews/status/1245121932229566472,2020-03-31T18:52:56,3/31/2020 18:52
1.24512E+18,(3/3) •NYPD officers visited 1262 public places of which 530 were closed.    •NYPD officers visited 3080 personal care facilities of which 3080 were closed.    *There were no arrests or summonses issued in regard to these visits.,3/31/2020,18:53:11,1.5857E+12,https://twitter.com/NYPDnews/status/1245121996394057733,2020-03-31T18:53:11,3/31/2020 18:53
1.24538E+18,"To those who may be facing struggles - help is always available, remember you are not alone.  As we deal with the impacts of COVID-19, many people might be facing stress and anxiety, so please utilize the resources available. For more information visit ?? http://ow.ly/UfQn50z1nm7  pic.twitter.com/lzKUO5Hpg3",4/1/2020,12:05:21,1.58576E+12,https://twitter.com/NYPDnews/status/1245381746474057728,2020-04-01T12:05:21,4/1/2020 12:05
1.24547E+18,"As part of our response to the COVID-19 Coronavirus outbreak, officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:",4/1/2020,18:14:50,1.58578E+12,https://twitter.com/NYPDnews/status/1245474733065490432,2020-04-01T18:14:50,4/1/2020 18:14
1.24548E+18,"Between 8:00 AM, Tuesday, March 31, 2020 and 8:00 AM, Wednesday, April 1, 2020:  • NYPD officers visited 2687 supermarkets of which 1334 were closed.  • NYPD officers visited 7058 bars and restaurants of which 5074 were closed.",4/1/2020,18:16:10,1.58578E+12,https://twitter.com/NYPDnews/status/1245475065250172929,2020-04-01T18:16:10,4/1/2020 18:16
1.24548E+18,• NYPD officers visited 1244 public places of which 632 were closed.   • NYPD officers visited 3379 personal care facilities of which 3379 were closed.     *There were no arrests or summonses issued in regard to these visits.,4/1/2020,18:16:47,1.58578E+12,https://twitter.com/NYPDnews/status/1245475222368784384,2020-04-01T18:16:47,4/1/2020 18:16
1.24585E+18,•NYPD officers visited 3408 personal care facilities of which 3408 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/2/2020,19:02:48,1.58587E+12,https://twitter.com/NYPDnews/status/1245849192662106112,2020-04-02T19:02:48,4/2/2020 19:02
1.24585E+18,•NYPD officers visited 2713 supermarkets of which 1210 were closed.   •NYPD officers visited 6260 bars and restaurants of which 4483 were closed.    •NYPD officers visited 1368 public places of which 793 were closed.,4/2/2020,19:02:48,1.58587E+12,https://twitter.com/NYPDnews/status/1245849191596908544,2020-04-02T19:02:48,4/2/2020 19:02
1.24585E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Wednesday, April 1, 2020 and 8:00 AM, Thursday, April 2, 2020:",4/2/2020,19:02:48,1.58587E+12,https://twitter.com/NYPDnews/status/1245849190653210629,2020-04-02T19:02:48,4/2/2020 19:02
1.24624E+18,·         NYPD officers visited 3091 personal care facilities of which 3091 were closed.  *There were no arrests or summonses issued in regard to these visits.,4/3/2020,21:12:23,1.58596E+12,https://twitter.com/NYPDnews/status/1246244190872313858,2020-04-03T21:12:23,4/3/2020 21:12
1.24624E+18,NYPD officers visited 2550 supermarkets of which 1249 were closed. ·         NYPD officers visited 6894 bars and restaurants of which 5468 were closed.  ·         NYPD officers visited 1241 public places of which 722 were closed.,4/3/2020,21:12:23,1.58596E+12,https://twitter.com/NYPDnews/status/1246244189593108481,2020-04-03T21:12:23,4/3/2020 21:12
1.24624E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Thursday, April 2, 2020 and 8:00 AM, Friday, April 3, 2020:",4/3/2020,21:12:23,1.58596E+12,https://twitter.com/NYPDnews/status/1246244188565524480,2020-04-03T21:12:23,4/3/2020 21:12
1.24658E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Friday, April 3, 2020 and 8:00 AM, Saturday, April 4, 2020:",4/4/2020,19:38:11,1.58604E+12,https://twitter.com/NYPDnews/status/1246582873089617926,2020-04-04T19:38:11,4/4/2020 19:38
1.24658E+18,•         NYPD officers visited 3197 personal care facilities of which 3197 were closed.   *There were two arrests and seventeen summonses issued in regard to these visits.,4/4/2020,19:38:12,1.58604E+12,https://twitter.com/NYPDnews/status/1246582875488575489,2020-04-04T19:38:12,4/4/2020 19:38
1.24658E+18,•         NYPD officers visited 2489 supermarkets of which 1285 were closed.  •         NYPD officers visited 7127 bars and restaurants of which 5375 were closed.   •         NYPD officers visited 1275 public places of which 765 were closed.,4/4/2020,19:38:12,1.58604E+12,https://twitter.com/NYPDnews/status/1246582874175877128,2020-04-04T19:38:12,4/4/2020 19:38
1.24692E+18,•NYPD officers visited 3599 personal care facilities of which 3599 were closed.  *There were no arrests or summonses issued in regard to these visits.,4/5/2020,18:10:10,1.58612E+12,https://twitter.com/NYPDnews/status/1246923110592512000,2020-04-05T18:10:10,4/5/2020 18:10
1.24692E+18,•NYPD officers visited 2457 supermarkets of which 1295 were closed.  •NYPD officers visited 7019 bars and restaurants of which 5499 were closed.   •NYPD officers visited 1267 public places of which 754 were closed.,4/5/2020,18:10:10,1.58612E+12,https://twitter.com/NYPDnews/status/1246923109774569473,2020-04-05T18:10:10,4/5/2020 18:10
1.24692E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Saturday, April 4, 2020 and 8:00 AM, Sunday, April 5, 2020:",4/5/2020,18:10:10,1.58612E+12,https://twitter.com/NYPDnews/status/1246923108931559424,2020-04-05T18:10:10,4/5/2020 18:10
1.24729E+18,·NYPD officers visited 3288 personal care facilities of which 3288 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/6/2020,18:18:19,1.58621E+12,https://twitter.com/NYPDnews/status/1247287549523111937,2020-04-06T18:18:19,4/6/2020 18:18
1.24729E+18,·NYPD officers visited 2419 supermarkets of which 1255 were closed.   ·NYPD officers visited 6959 bars and restaurants of which 5596 were closed.    ·NYPD officers visited 1238 public places of which 782 were closed.,4/6/2020,18:18:19,1.58621E+12,https://twitter.com/NYPDnews/status/1247287548747096070,2020-04-06T18:18:19,4/6/2020 18:18
1.24729E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Sunday, April 5, 2020 and 8:00 AM, Monday, April 6, 2020: pic.twitter.com/exEZARGV2U",4/6/2020,18:18:19,1.58621E+12,https://twitter.com/NYPDnews/status/1247287547597815810,2020-04-06T18:18:19,4/6/2020 18:18
1.24765E+18,•NYPD officers visited 2727 supermarkets of which 1524 were closed.  •NYPD officers visited 7109 bars and restaurants of which 5852 were closed.   •NYPD officers visited 1239 public places of which 722 were closed.,4/7/2020,18:06:41,1.5863E+12,https://twitter.com/NYPDnews/status/1247647009424670725,2020-04-07T18:06:41,4/7/2020 18:06
1.24765E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Monday, April 6, 2020 and 8:00 AM, Tuesday, April 7, 2020:",4/7/2020,18:06:41,1.5863E+12,https://twitter.com/NYPDnews/status/1247647008279707650,2020-04-07T18:06:41,4/7/2020 18:06
1.24765E+18,•NYPD officers visited 3212 personal care facilities of which 3212 were closed.   *There were no arrests or summonses issued in regard to these visits.,4/7/2020,18:06:42,1.5863E+12,https://twitter.com/NYPDnews/status/1247647010699780107,2020-04-07T18:06:42,4/7/2020 18:06
1.24802E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Tuesday, April 7, 2020 and 8:00 AM, Wednesday, April 8, 2020: pic.twitter.com/ATQHPtpcXF",4/8/2020,18:56:41,1.58639E+12,https://twitter.com/NYPDnews/status/1248021979535421440,2020-04-08T18:56:41,4/8/2020 18:56
1.24802E+18,•NYPD officers visited 3258 personal care facilities of which 3258 were closed.   *There were no arrests made in regard to these visits. One summons was issued in the 76th Precinct in regard to a violation of the Mayor's Exectuive Order.,4/8/2020,18:56:42,1.58639E+12,https://twitter.com/NYPDnews/status/1248021982249172995,2020-04-08T18:56:42,4/8/2020 18:56
1.24802E+18,•NYPD officers visited 2748 supermarkets of which 1448 were closed.  •NYPD officers visited 7188 bars and restaurants of which 5746 were closed.   •NYPD officers visited 1150 public places of which 756 were closed.,4/8/2020,18:56:42,1.58639E+12,https://twitter.com/NYPDnews/status/1248021981267714048,2020-04-08T18:56:42,4/8/2020 18:56
1.24838E+18,•NYPD officers visited 3076 personal care facilities of which 3076 were closed.    *There were no arrests or summonses issued in regard to these visits.,4/9/2020,18:24:09,1.58647E+12,https://twitter.com/NYPDnews/status/1248376181335789570,2020-04-09T18:24:09,4/9/2020 18:24
1.24838E+18,•NYPD officers visited 2358 supermarkets of which 1262 were closed.  •NYPD officers visited 6654 bars and restaurants of which 5378 were closed.   •NYPD officers visited 1143 public places of which 747 were closed.,4/9/2020,18:24:09,1.58647E+12,https://twitter.com/NYPDnews/status/1248376180098469898,2020-04-09T18:24:09,4/9/2020 18:24
1.24838E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing: Between 8:00 AM, Wednesday, April 8, 2020 and 8:00 AM, Thursday, April 9, 2020: pic.twitter.com/Vu6v4GB2cC",4/9/2020,18:24:09,1.58647E+12,https://twitter.com/NYPDnews/status/1248376178529849345,2020-04-09T18:24:09,4/9/2020 18:24
1.24875E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Thursday, April 9, 2020 and 8:00 AM, Friday, April 10, 2020 pic.twitter.com/rPyK5PMqHg",4/10/2020,18:52:41,1.58656E+12,https://twitter.com/NYPDnews/status/1248745745974464514,2020-04-10T18:52:41,4/10/2020 18:52
1.24875E+18,· NYPD officers visited 2903 personal care facilities of which 2903 were closed.  *There were no arrests or summonses issued in regard to these visits.,4/10/2020,18:52:42,1.58656E+12,https://twitter.com/NYPDnews/status/1248745751741636609,2020-04-10T18:52:42,4/10/2020 18:52
1.24875E+18,· NYPD officers visited 2178 supermarkets of which 957 were closed. · NYPD officers visited 6907 bars and restaurants of which 5537 were closed.  · NYPD officers visited 1119 public places of which 753 were closed.,4/10/2020,18:52:42,1.58656E+12,https://twitter.com/NYPDnews/status/1248745750521155592,2020-04-10T18:52:42,4/10/2020 18:52
1.24915E+18,"Officers continue to visit restaurants, bars, supermarkets, salons and public spaces to remind individuals of the ban on congregating in public spaces and to practice social distancing:  Between 8:00 AM, Friday, April 10, 2020 and 8:00 AM, Saturday, April 11, 2020 pic.twitter.com/JWTsM9A9NQ",4/11/2020,21:33:33,1.58666E+12,https://twitter.com/NYPDnews/status/1249148620349333508,2020-04-11T21:33:33,4/11/2020 21:33
1.24915E+18,· NYPD officers visited 3102 personal care facilities of which 3102 were closed. *There were no arrests or summonses issued in regard to these visits.,4/11/2020,21:33:35,1.58666E+12,https://twitter.com/NYPDnews/status/1249148628259782656,2020-04-11T21:33:35,4/11/2020 21:33
